X1 (mm),Y1 (mm),Z1 (mm)
-624.4095147,-372.8022984,-170.7050233
-623.0380754,-369.3953905,-170.0194609
-621.6515989,-366.0004164,-169.3338986
-616.0479631,-360.1606824,-167.5057323
-617.1500486,-358.2689621,-167.5057323
-614.029047,-353.9429724,-166.3631284
-616.8018973,-353.0246863,-166.82017
-618.7284814,-351.6117017,-167.0486908
-617.2606363,-348.2766044,-166.3631284
-621.7236586,-348.2844275,-167.2772115
-621.9384437,-345.9021802,-167.0486908
-625.5534978,-345.4041973,-167.7342531
-626.6102307,-343.4834056,-167.7342531
-618.2546927,-336.4406393,-165.2205245
-621.8535966,-335.9304192,-165.9060869
-621.1654031,-333.1008528,-165.4490453
-617.0281687,-328.4488878,-164.0779206
-620.6152467,-327.9187574,-164.763483
-612.9967539,-321.4915029,-162.4782752
-620.8885554,-323.205517,-164.3064414
-622.7421141,-321.7459917,-164.5349622
-625.4588647,-320.7223691,-164.9920037
-626.4398804,-318.8019736,-164.9920037
-630.0219879,-318.1952573,-165.6775661
-630.9952393,-316.2608758,-165.6775661
-631.090898,-313.8899844,-165.4490453
-632.0508966,-311.9523373,-165.4490453
-630.3820344,-308.7271766,-164.763483
-630.4506111,-306.3662481,-164.5349622
-627.0029458,-302.3164931,-163.3923583
-615.6324024,-294.5096777,-160.1930673
-612.1355066,-290.5323887,-159.0504634
-617.4278535,-290.7266788,-160.1930673
-616.5528095,-288.0070198,-159.7360258
-613.9002568,-284.4768178,-158.8219427
-619.1929519,-284.62511,-159.9645466
-614.7484293,-280.300745,-158.5934219
-621.8147609,-281.2216223,-160.1930673
-628.0042075,-281.7032771,-161.564192
-613.7442398,-273.0479962,-157.6793388
-619.9232469,-273.5217197,-159.0504634
-619.8675609,-271.2282842,-158.8219427
-616.2313253,-267.3876795,-157.6793388
-624.2029582,-268.5740614,-159.507505
-627.7103218,-267.8038728,-160.1930673
-624.9425027,-264.3596978,-159.2789842
-631.1372876,-264.7003327,-160.6501089
-632.8453445,-263.1365547,-160.8786297
-633.6496658,-261.1937714,-160.8786297
-638.0528047,-260.7215363,-161.7927128
-640.6543714,-259.4937664,-162.2497544
-634.2198583,-254.6253274,-160.4215881
-639.5208646,-254.4780803,-161.564192
-643.0155343,-253.5863522,-162.2497544
-639.2567495,-249.8404925,-161.1071505
-646.3750873,-250.3392999,-162.7067959
-648.9578505,-249.0526929,-163.1638375
-646.0790282,-245.6764522,-162.2497544
-651.3848266,-245.4093073,-163.3923583
-647.574296,-241.7075792,-162.2497544
-648.3128101,-239.7196937,-162.2497544
-645.3885952,-236.3902647,-161.3356712
-640.6197608,-232.4169725,-159.9645466
-644.9945488,-231.7673531,-160.8786297
-640.1994212,-227.829018,-159.507505
-640.8953736,-225.8638511,-159.507505
-638.8277635,-222.9342355,-158.8219427
-636.7482421,-220.0194479,-158.1363803
-642.0259078,-219.6405176,-159.2789842
-643.6188158,-217.9820693,-159.507505
-647.0536532,-216.9348543,-160.1930673
-650.4881287,-215.8685799,-160.8786297
-658.5467482,-216.3022592,-162.7067959
-657.3555553,-213.678937,-162.2497544
-654.3009467,-210.4687377,-161.3356712
-654.9435638,-208.4603857,-161.3356712
-652.7942863,-205.5727893,-160.6501089
-649.7039899,-202.4107867,-159.7360258
-646.6004619,-199.2697011,-158.8219427
-652.7962054,-198.9881984,-160.1930673
-649.6751942,-195.8605024,-159.2789842
-654.9378179,-195.2571103,-160.4215881
-660.2028241,-194.6232752,-161.564192
-654.2542934,-190.6899869,-159.9645466
-656.7072101,-189.2209588,-160.4215881
-661.9661505,-188.538695,-161.564192
-657.8558693,-185.1879104,-160.4215881
-664.9863605,-184.9952509,-162.0212336
-665.5508233,-182.9542134,-162.0212336
-667.0484519,-181.1666498,-162.2497544
-672.3025584,-180.3807305,-163.3923583
-668.1475264,-177.0703004,-162.2497544
-668.6876476,-175.0196236,-162.2497544
-667.3362901,-172.4800646,-161.7927128
-665.9756975,-169.9504478,-161.3356712
-667.4380081,-168.1442916,-161.564192
-665.1164284,-165.3910303,-160.8786297
-661.8387878,-162.4215871,-159.9645466
-668.9572989,-161.9942251,-161.564192
-672.2918129,-160.619816,-162.2497544
-669.9387087,-157.8865393,-161.564192
-669.4716507,-155.6100416,-161.3356712
-673.7416297,-154.4254029,-162.2497544
-674.2122626,-152.3576608,-162.2497544
-679.4277483,-151.3468602,-163.3923583
-680.8397613,-149.4704481,-163.6208791
-676.5374765,-146.3517678,-162.4782752
-677.9354591,-144.4784068,-162.7067959
-676.4699548,-141.9978544,-162.2497544
-676.9024158,-139.9218072,-162.2497544
-676.3745449,-137.6502904,-162.0212336
-672.0208015,-134.6184607,-160.8786297
-668.6100125,-131.8029374,-159.9645466
-666.1440324,-129.1949745,-159.2789842
-667.4935449,-127.3330919,-159.507505
-665.9673457,-124.9256727,-159.0504634
-665.3901169,-122.7053679,-158.8219427
-665.763441,-120.6634045,-158.8219427
-668.0473908,-118.9616552,-159.2789842
-669.3682231,-117.0792869,-159.507505
-674.5216804,-115.8491121,-160.6501089
-673.9139596,-113.6173125,-160.4215881
-673.2988857,-111.3903364,-160.1930673
-665.9497209,-108.076527,-158.3649011
-669.162466,-106.4919287,-159.0504634
-663.7146163,-103.538129,-157.6793388
-655.3678667,-100.1774655,-155.6226517
-653.7465194,-97.87805493,-155.1656102
-646.3377779,-94.74236441,-153.3374439
-649.5164025,-93.17369613,-154.0230063
-652.6915056,-91.58641498,-154.7085686
-652.9694121,-89.58355662,-154.7085686
-649.3815622,-87.06239237,-153.7944855
-653.5067843,-85.57532798,-154.7085686
-656.6632938,-83.94031793,-155.3941309
-647.2571933,-80.7205274,-153.1089231
-641.7032723,-78.02930546,-151.7377985
-640.9728525,-75.9456732,-151.5092777
-631.5316121,-72.86301912,-149.2240699
-633.6871046,-71.14239298,-149.6811114
-628.0956376,-68.5640553,-148.3099867
-627.3349099,-66.53408933,-148.081466
-625.5992615,-64.40972567,-147.6244244
-622.8877386,-62.19991074,-146.9388621
-623.07565,-60.28862771,-146.9388621
-618.4111766,-57.92283389,-145.7962582
-624.4034133,-56.55218449,-147.1673828
-630.3929716,-55.1453121,-148.5385075
-630.5591792,-53.21103297,-148.5385075
-642.3635106,-52.22289358,-151.2807569
-647.3735878,-50.63144953,-152.4233608
-654.3215183,-49.15561391,-154.0230063
-657.3823042,-47.35780912,-154.7085686
-659.4669712,-45.47471305,-155.1656102
-660.5747938,-43.51527512,-155.3941309
-663.6200991,-41.67149359,-156.0796933
-654.9985226,-39.11305734,-154.0230063
-656.0874492,-37.15841593,-154.251527
-652.309749,-34.93712476,-153.3374439
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
398.3222460746765,20.38723710924387,-114.6679808
403.1827175617218,19.396009370684624,-116.0495228
408.04080069065094,18.375150579959154,-117.4310647
409.0554885864258,17.16350108385086,-117.7073731
409.10622096061707,15.90845724195242,-117.7073731
407.23218727111816,14.584466397762299,-117.1547563
412.07779544591904,13.49227998778224,-118.5362982
411.15660429000854,12.199476443231106,-118.2599899
415.0350065231323,11.040232211351395,-119.3652234
411.2237231731415,9.676437191665173,-118.2599899
413.1731892,8.454096242785454,-118.8126066
420.8845943212509,7.3201605677604675,-121.0230737
422.82700300216675,6.056399531662464,-121.5756905
421.8825958967209,4.7483398811891675,-121.2993821
425.73930299282074,3.4854713259264827,-122.4046157
426.70904660224915,2.1842247527092695,-122.6809241
426.71375727653503,0.8750895196571946,-122.6809241
427.67548739910126,-0.435031531,-122.9572324
432.4774503707886,-1.766749914,-124.3387744
428.62581610679626,-3.066065559,-123.2335408
429.5754039287567,-4.390879361,-123.5098492
432.4428766965866,-5.747091724,-124.3387744
434.3450970649719,-7.10521964,-124.8913912
435.2821417450905,-8.456405556,-125.1676995
435.25414180755615,-9.791792644,-125.1676995
436.18281984329224,-11.15165087,-125.4440079
435.1858565211296,-12.4622774,-125.1676995
434.1850118637085,-13.76689288,-124.8913912
430.29876708984375,-14.96527076,-123.7861576
430.2508354187012,-16.28533769,-123.7861576
432.1193754673004,-17.68384762,-124.3387744
432.0630759000778,-19.00948752,-124.3387744
433.9227383136749,-20.42532559,-124.8913912
434.81788820028305,-21.80462059,-125.1676995
435.70866560935974,-23.18959767,-125.4440079
435.6354669332504,-24.52622443,-125.4440079
437.47694063186646,-25.97655174,-125.9966247
437.3951840400696,-27.31859109,-125.9966247
439.22734665870667,-28.78607391,-126.5492415
442.01340287923813,-30.33085129,-127.3781666
444.79409885406494,-31.89298975,-128.2070918
447.56932574510574,-33.47247672,-129.036017
448.42269372940063,-34.92005789,-129.3123254
448.3134570121765,-36.29563576,-129.3123254
448.19998025894165,-37.67086843,-129.3123254
448.08231925964355,-39.04575241,-129.3123254
446.04605746269226,-40.24752712,-128.7597086
444.9635723233223,-41.52648479,-128.4834002
441.96415758132935,-42.61470021,-127.654475
443.7440347671509,-44.16077387,-128.2070918
444.56251949071884,-45.62006112,-128.4834002
445.37618935108185,-47.084785,-128.7597086
447.14050126075745,-48.65890083,-129.3123254
449.85443007946014,-50.35119096,-130.1412505
450.6526069641113,-51.84092027,-130.4175589
451.4458899497986,-53.33601916,-130.6938673
455.09643745422363,-55.18354022,-131.7991008
453.9712748527527,-56.460879,-131.5227925
454.74928987026215,-57.97491883,-131.7991008
455.5222375392914,-59.4942646,-132.0754092
451.5272308588028,-60.38195461,-130.9701757
452.2920534014702,-61.89724244,-131.2464841
454.00359070301056,-63.5510302,-131.7991008
450.9523469209671,-64.53514355,-130.9701757
450.7522337436676,-65.91834149,-130.9701757
453.39945155382156,-67.72687304,-131.7991008
453.1895424127579,-69.1175673,-131.7991008
457.7235380411148,-71.24668109,-133.1806428
456.5536051392555,-72.49988952,-132.9043344
458.22645235061646,-74.2075164,-133.4569512
460.8413289785385,-76.08262897,-134.2858763
465.3445047736168,-78.2934007,-135.6674183
463.2075859308243,-79.39596252,-135.1148015
464.85532557964325,-81.14722647,-135.6674183
464.6041950583458,-82.57300164,-135.6674183
464.34867465496063,-83.99799395,-135.6674183
465.0339846611023,-85.59617937,-135.9437267
463.82452273368835,-86.84560803,-135.6674183
460.7236032485962,-87.72887635,-134.8384931
467.05712735652924,-90.42061597,-136.7726518
464.8915454,-91.48197769,-136.220035
463.6662734,-92.71936172,-135.9437267
467.1469602584839,-94.90681267,-137.0489602
467.79483473300934,-96.53377892,-137.3252686
472.19965052604675,-98.95410332,-138.7068105
476.5939904,-101.4023435,-140.0883525
473.46241521835327,-102.2553778,-139.2594273
478.77917289733887,-104.9420696,-140.9172776
479.39309084415436,-106.6190956,-141.193586
482.81375855207443,-108.9354559,-142.2988196
482.4772647023201,-110.4161961,-142.2988196
483.07241463661194,-112.1131663,-142.575128
484.5972261428833,-114.0349721,-143.1277447
487.04960268735886,-116.1901993,-143.9566699
483.88839316368103,-117.006263,-143.1277447
482.5937031507492,-118.2615109,-142.8514363
483.1613438129425,-119.9731387,-143.1277447
480.9269378185272,-120.9859561,-142.575128
483.34741419553757,-123.1728339,-143.4040531
484.82840180397034,-125.1355038,-143.9566699
481.65271949768066,-125.8932356,-143.1277447
481.26421678066254,-127.3703364,-143.1277447
484.58446633815765,-129.8411846,-144.2329783
483.2562920451164,-131.0756798,-143.9566699
480.07153844833374,-131.7943829,-143.1277447
478.73894876241684,-133.0093339,-142.8514363
476.4782381057739,-133.9572285,-142.2988196
477.91379940509796,-135.9443042,-142.8514363
479.34166556596756,-137.9414605,-143.4040531
478.91621911525726,-139.4114054,-143.4040531
482.1740115,-141.9658317,-144.5092867
487.2627936601639,-145.0900744,-146.167137
484.9748589992523,-146.0300963,-145.6145202
487.2827774,-148.3570534,-146.4434454
489.58093094825745,-150.6995288,-147.2723705
489.1163052916527,-152.2008336,-147.2723705
488.6470413208008,-153.7007087,-147.2723705
487.25730538368225,-154.907958,-146.9960622
487.6947572827339,-156.6961067,-147.2723705
487.21173721551895,-158.1915818,-147.2723705
483.98457527160645,-158.7868023,-146.4434454
485.3196542263031,-160.8756864,-146.9960622
484.8238101005554,-162.3638688,-146.9960622
487.9649291038513,-165.0824881,-148.1012957
486.5467545390129,-166.2679796,-147.8249873
488.7597646713257,-168.700608,-148.6539125
492.7774674296379,-171.7810832,-150.0354544
493.15466690063477,-173.6112452,-150.3117628
500.7696461081505,-178.0206599,-152.7985383
499.31657695770264,-179.2314706,-152.5222299
497.8607951402664,-180.4350365,-152.2459215
500.01252496242523,-182.9523223,-153.0748467
497.64582538604736,-183.8194571,-152.5222299
496.1790467,-185.009588,-152.2459215
497.40804797410965,-187.2080316,-152.7985383
491.4407805800438,-186.6854328,-151.140688
489.9683379,-187.8482355,-150.8643796
491.1823720932007,-190.0441459,-151.4169964
490.59701228141785,-191.5501711,-151.4169964
494.47791415452957,-194.8158451,-152.7985383
496.5571506023407,-197.3970612,-153.6274635
497.7331838607788,-199.6350923,-154.1800802
501.57284981012344,-202.9636857,-155.5616222
506.28650718927383,-206.6809506,-157.2194725
502.9840304851532,-207.1353515,-156.3905473
505.0087918639183,-209.7835835,-157.2194725
499.0443992614746,-209.1034845,-155.5616222
497.5152746,-210.2594246,-155.2853138
502.1725015640259,-214.0458283,-156.9431641
502.39641785621643,-215.965024,-157.2194725
501.7314795255661,-217.5053265,-157.2194725
506.34543150663376,-221.3533685,-158.8773228
504.7845039367676,-222.5181211,-158.6010144
506.73412185907364,-225.2368073,-159.4299396
502.5326657295227,-225.2181709,-158.324706
504.46674728393555,-227.9460869,-159.1536312
502.89047211408615,-229.0942624,-158.8773228
498.69178080558777,-229.0316111,-157.7720893
499.73102313280106,-231.3680651,-158.324706
501.63151931762695,-234.1194935,-159.1536312
498.3019739985466,-234.4300084,-158.324706
504.5274353027344,-239.2520236,-160.5351731
506.3923873901367,-242.0421183,-161.3640983
507.3790719509125,-244.4287979,-161.9167151
517.8659822,-251.4412674,-165.5087241
515.3655978441238,-252.1840254,-164.9561073
512.8655579686165,-252.9138233,-164.4034906
518.9724190235138,-257.9077443,-166.6139577
522.4753932952881,-261.6504478,-167.9954996
524.2442520260811,-264.5510902,-168.8244248
524.2868320941925,-266.5938284,-169.1007332
521.7558026313782,-267.324577,-168.5481164
526.9111058115959,-272.010052,-170.4822751
533.7478098869324,-277.616605,-172.9690506
534.5961127281189,-280.1449959,-173.5216674
536.2838205099106,-283.1299137,-174.3505925
531.1700752973557,-282.5173417,-172.9690506
531.9950950145721,-285.0534357,-173.5216674
539.5753639936447,-291.2492587,-176.2847512
538.6792777776718,-292.9032763,-176.2847512
537.7781338691711,-294.5545558,-176.2847512
536.8718942403793,-296.2030404,-176.2847512
535.1205712556839,-297.3819013,-176.0084428
538.3988278,-301.369353,-177.3899848
540.8204481601715,-304.9076893,-178.4952183
540.7182074785233,-307.0400259,-178.7715267
546.4478263258934,-312.5144473,-180.9819938
550.4833024144173,-317.0675356,-182.6398441
554.4959579706192,-321.6482897,-184.2976945
560.9751470088959,-327.7109467,-186.78447
565.7655791640282,-332.8417217,-188.7186287
562.2611999511719,-333.1063187,-187.8897035
563.7126159667969,-336.3069341,-188.7186287
560.2067160606384,-336.5500081,-187.8897035
562.4607946872711,-340.2569171,-188.9949371
563.0558017492294,-342.980864,-189.5475538
558.7239387,-342.6967463,-188.4423203
563.3938000798225,-347.9442575,-190.376479
562.3237016201019,-349.671068,-190.376479
560.4336805343628,-350.8846273,-190.1001706
561.7936011552811,-354.1398806,-190.9290958
560.7044571638107,-355.8617364,-190.9290958
562.0396072864532,-359.1327442,-191.7580209
566.5930342078209,-364.4951258,-193.6921797
565.4720837473869,-366.2317049,-193.6921797
570.7863350510597,-372.1641291,-195.9026468
577.6762989163399,-379.1873268,-198.6657306
